Date,Area,Code,Detached,Semi,Terraced,Flat
01/07/2019,Blackpool,E06000009,176916.4839,121419.24,89756.19186,67574.24896
01/08/2019,Blackpool,E06000009,182429.6356,124451.3054,91986.7561,68984.88615
01/09/2016,City of Kingston upon Hull,E06000010,189366.9301,116348.1076,90406.92126,76419.95549
01/10/2016,City of Kingston upon Hull,E06000010,194106.5614,118760.7868,91753.12251,78036.76762
01/11/2016,City of Kingston upon Hull,E06000010,195681.7859,119105.6548,91675.84584,78167.37479
01/12/2016,City of Kingston upon Hull,E06000010,199797.0075,121303.1138,93265.89117,79900.75912
01/01/2017,City of Kingston upon Hull,E06000010,199110.9539,120455.9949,92642.47943,79469.16376
01/02/2017,City of Kingston upon Hull,E06000010,198546.288,120021.1985,92480.13833,79725.87945
01/03/2017,City of Kingston upon Hull,E06000010,196509.5261,118555.0655,91103.84975,78784.66554
01/04/2017,City of Kingston upon Hull,E06000010,197537.7898,119457.7322,91842.0647,79650.32553
01/05/2017,City of Kingston upon Hull,E06000010,198701.1473,120631.4379,92545.28774,80331.07842
01/06/2017,City of Kingston upon Hull,E06000010,200240.3248,122214.6467,93986.1125,81706.03334
01/07/2017,City of Kingston upon Hull,E06000010,199958.5203,122418.0905,94285.67266,81864.44416
01/08/2017,City of Kingston upon Hull,E06000010,199459.4819,122225.0345,94548.82466,81663.33802
01/09/2017,City of Kingston upon Hull,E06000010,199675.4307,121983.1826,94436.96421,81295.25022
01/10/2017,City of Kingston upon Hull,E06000010,199671.6329,121818.4555,93994.90152,80879.78971
01/11/2017,City of Kingston upon Hull,E06000010,201294.0958,122760.4482,94284.81844,81098.83923
01/12/2017,City of Kingston upon Hull,E06000010,203502.2487,124463.6102,95450.45343,81719.70157
01/01/2018,City of Kingston upon Hull,E06000010,204021.2863,124800.8328,95563.95865,81842.00474
01/02/2018,City of Kingston upon Hull,E06000010,203744.4574,124067.9804,95054.02557,81221.49076
01/03/2018,City of Kingston upon Hull,E06000010,199764.9351,121319.7622,92893.56131,79366.67974
01/04/2018,City of Kingston upon Hull,E06000010,201342.7454,122262.9475,93830.91143,79482.70695
01/05/2018,City of Kingston upon Hull,E06000010,201248.7971,122761.4167,94248.10535,79587.97223
01/06/2018,City of Kingston upon Hull,E06000010,205502.3493,125635.7209,96268.79166,81375.65133
01/07/2018,City of Kingston upon Hull,E06000010,208022.1282,127117.8891,97417.658,82452.83773
01/08/2018,City of Kingston upon Hull,E06000010,210588.8669,128661.0422,98620.75968,83438.80844
01/09/2018,City of Kingston upon Hull,E06000010,211117.0499,128791.0822,98840.46166,83361.01515
01/10/2018,City of Kingston upon Hull,E06000010,211793.5344,129174.3983,99025.14442,83416.56352
01/11/2018,City of Kingston upon Hull,E06000010,212579.4682,129520.5439,99022.5565,83398.60657
01/12/2018,City of Kingston upon Hull,E06000010,211057.3296,128757.4802,98300.14312,83007.32832
01/01/2019,City of Kingston upon Hull,E06000010,209623.9208,127722.5084,97220.52439,82173.06965
01/02/2019,City of Kingston upon Hull,E06000010,206475.109,125766.1951,95640.41709,80862.39549
01/03/2019,City of Kingston upon Hull,E06000010,206860.6044,126028.5777,95633.50917,80367.21267
01/04/2019,City of Kingston upon Hull,E06000010,206017.8676,125894.713,95673.43672,79914.2848
01/05/2019,City of Kingston upon Hull,E06000010,206621.8573,126692.5507,96406.81558,79843.41162
01/06/2019,City of Kingston upon Hull,E06000010,208731.6619,128152.8598,97650.81399,80823.78383
01/07/2019,City of Kingston upon Hull,E06000010,211923.0355,130086.1955,99332.52877,82105.58413
01/08/2019,City of Kingston upon Hull,E06000010,217480.7613,133030.5131,101665.4354,83571.00266
01/09/2016,East Riding of Yorkshire,E06000011,240605.9497,153088.4641,125060.674,92054.9149
01/10/2016,East Riding of Yorkshire,E06000011,241465.5624,153346.967,124746.0994,92507.65556
01/11/2016,East Riding of Yorkshire,E06000011,240789.115,152339.6507,123393.7042,91897.46285
01/12/2016,East Riding of Yorkshire,E06000011,238723.4575,150629.0772,122101.4973,91246.91631
01/01/2017,East Riding of Yorkshire,E06000011,238533.4852,150304.5386,121883.7499,90851.2918
01/02/2017,East Riding of Yorkshire,E06000011,241758.8948,152364.0411,123945.0566,92950.85615
01/03/2017,East Riding of Yorkshire,E06000011,242998.1824,153099.5838,124269.4625,93464.52266
01/04/2017,East Riding of Yorkshire,E06000011,247301.2674,155731.9316,126641.2137,95630.96936
01/05/2017,East Riding of Yorkshire,E06000011,246673.8558,155928.3721,126535.089,95605.88712
01/06/2017,East Riding of Yorkshire,E06000011,250553.5661,158743.0067,129153.5444,97740.99
01/07/2017,East Riding of Yorkshire,E06000011,251177.478,159634.2003,129682.4006,98278.76827
01/08/2017,East Riding of Yorkshire,E06000011,253299.9734,160720.5214,130829.5672,98686.90712
01/09/2017,East Riding of Yorkshire,E06000011,254923.4173,161460.9362,131260.7929,98620.97712
01/10/2017,East Riding of Yorkshire,E06000011,253673.1072,160452.2923,130291.1226,97498.65437
01/11/2017,East Riding of Yorkshire,E06000011,253348.1104,160344.6353,129869.3519,97209.38084
01/12/2017,East Riding of Yorkshire,E06000011,252652.1915,160200.6156,129653.597,97102.92245
01/01/2018,East Riding of Yorkshire,E06000011,254218.498,161283.8079,130361.4908,97643.37319
01/02/2018,East Riding of Yorkshire,E06000011,252233.5121,159504.3332,129017.9426,96187.58691
01/03/2018,East Riding of Yorkshire,E06000011,253410.4108,160197.1209,129544.4237,95807.10464
01/04/2018,East Riding of Yorkshire,E06000011,252970.9516,160064.6731,129698.793,95113.35578
01/05/2018,East Riding of Yorkshire,E06000011,257413.2623,163275.6241,132191.8524,96380.88395
01/06/2018,East Riding of Yorkshire,E06000011,256093.1564,162852.4469,131633.5937,96224.96188
01/07/2018,East Riding of Yorkshire,E06000011,257679.429,163517.5289,132122.3032,96695.00788
01/08/2018,East Riding of Yorkshire,E06000011,256169.3877,162726.5621,131526.3896,96322.32896
01/09/2018,East Riding of Yorkshire,E06000011,260742.6727,165301.2108,133557.6014,97460.49817
01/10/2018,East Riding of Yorkshire,E06000011,260785.801,165481.4081,133477.5222,97507.2086
01/11/2018,East Riding of Yorkshire,E06000011,263206.018,166779.6675,134299.4694,98114.51235
01/12/2018,East Riding of Yorkshire,E06000011,260020.2595,164845.0268,132695.8871,97393.10189
01/01/2019,East Riding of Yorkshire,E06000011,261110.8325,165258.2037,132839.4137,97550.64737
01/02/2019,East Riding of Yorkshire,E06000011,258431.1771,163323.2164,131156.4911,96460.39797
01/03/2019,East Riding of Yorkshire,E06000011,258466.9376,163379.0778,131083.8704,96062.2092
01/04/2019,East Riding of Yorkshire,E06000011,259567.3412,164491.4342,132099.1317,96263.71601
01/05/2019,East Riding of Yorkshire,E06000011,262803.2866,167246.19,134460.566,97563.49519
01/06/2019,East Riding of Yorkshire,E06000011,264699.1369,168622.5883,135552.5364,98361.62454
01/07/2019,East Riding of Yorkshire,E06000011,263973.9196,168142.1282,135372.6037,98086.27383
01/08/2019,East Riding of Yorkshire,E06000011,264562.9195,167470.1167,134815.3984,96976.68994
01/09/2016,North East Lincolnshire,E06000012,183262.6601,118253.8064,87842.5328,66030.52623
01/10/2016,North East Lincolnshire,E06000012,184133.1744,118447.1336,87393.49637,66281.00076
01/11/2016,North East Lincolnshire,E06000012,183881.8318,117751.5791,86510.95975,65876.44422
01/12/2016,North East Lincolnshire,E06000012,186722.7664,119247.0303,87563.2233,66944.62762
01/01/2017,North East Lincolnshire,E06000012,187363.9767,119454.4522,87813.1428,66902.71282
01/02/2017,North East Lincolnshire,E06000012,188012.6039,119879.4289,88539.07865,67721.15949
01/03/2017,North East Lincolnshire,E06000012,187255.4839,119374.2317,87931.34456,67446.90657
01/04/2017,North East Lincolnshire,E06000012,188133.4368,120052.2034,88533.36573,68261.36446
01/05/2017,North East Lincolnshire,E06000012,187336.5323,120008.2163,88297.94079,68199.89684
01/06/2017,North East Lincolnshire,E06000012,187788.8253,120728.3991,88966.6314,68781.32721
01/07/2017,North East Lincolnshire,E06000012,188116.8544,121250.9218,89562.19436,69164.8167
01/08/2017,North East Lincolnshire,E06000012,189899.1485,122303.1966,90565.5058,69658.85094
01/09/2017,North East Lincolnshire,E06000012,191694.0835,123077.8931,91244.68755,69943.31906
01/10/2017,North East Lincolnshire,E06000012,189240.6956,121319.9521,89494.90121,68537.03629
01/11/2017,North East Lincolnshire,E06000012,188318.6355,120698.3328,88651.15507,67981.14888
01/12/2017,North East Lincolnshire,E06000012,190122.2114,122204.7345,89596.43277,68760.40306
01/01/2018,North East Lincolnshire,E06000012,191336.2417,123100.9801,90104.15078,69159.96571
01/02/2018,North East Lincolnshire,E06000012,187910.0836,120809.1066,88471.55361,67624.52104
01/03/2018,North East Lincolnshire,E06000012,183457.0574,117888.8519,86365.41217,65733.10666
01/04/2018,North East Lincolnshire,E06000012,181784.7266,116901.6781,85903.02482,64956.38518
01/05/2018,North East Lincolnshire,E06000012,187530.4872,120707.9071,88782.62455,66840.84378
01/06/2018,North East Lincolnshire,E06000012,189731.2588,122296.2785,89783.8804,67688.94985
01/07/2018,North East Lincolnshire,E06000012,194478.8655,125122.4298,91795.99546,69185.40867
01/08/2018,North East Lincolnshire,E06000012,195664.4983,125939.0684,92297.19716,69434.7085
01/09/2018,North East Lincolnshire,E06000012,199409.6406,128108.249,94006.08638,70405.07708
01/10/2018,North East Lincolnshire,E06000012,197546.8949,127029.7864,93192.01757,69838.89663
01/11/2018,North East Lincolnshire,E06000012,197422.2559,126682.145,92769.86677,69627.14689
01/12/2018,North East Lincolnshire,E06000012,194698.907,125044.1225,91406.54178,68973.96527
01/01/2019,North East Lincolnshire,E06000012,196126.6536,125668.8243,91480.7155,68987.35806
01/02/2019,North East Lincolnshire,E06000012,191791.7236,122964.9679,89458.46578,67535.57613
01/03/2019,North East Lincolnshire,E06000012,193121.7028,123963.6342,89852.69928,67433.95488
01/04/2019,North East Lincolnshire,E06000012,193867.1777,124916.324,90664.89809,67656.73929
01/05/2019,North East Lincolnshire,E06000012,196653.9946,127134.9461,92240.87768,68431.10786
01/06/2019,North East Lincolnshire,E06000012,196745.6205,127233.8261,92367.92707,68463.73842
01/07/2019,North East Lincolnshire,E06000012,198502.3128,128338.1847,93424.42935,69075.26791
01/08/2019,North East Lincolnshire,E06000012,199373.682,128263.541,93344.7016,68590.29034
01/09/2016,North Lincolnshire,E06000013,179938.7698,115192.7589,96352.59182,65484.24812
01/10/2016,North Lincolnshire,E06000013,180371.2844,115138.4755,95953.73899,65662.89259
01/11/2016,North Lincolnshire,E06000013,179793.672,114304.6249,94951.32936,65132.7021
01/12/2016,North Lincolnshire,E06000013,180910.1967,114922.2178,95417.54171,65740.59971
01/01/2017,North Lincolnshire,E06000013,181878.325,115449.2153,95814.63305,65788.68364
01/02/2017,North Lincolnshire,E06000013,178403.4901,113378.8299,94250.06393,65188.14702
01/03/2017,North Lincolnshire,E06000013,178860.4527,113571.4585,94236.64823,65288.59815
01/04/2017,North Lincolnshire,E06000013,178626.6948,113515.3253,94254.50724,65597.70232
01/05/2017,North Lincolnshire,E06000013,182802.9652,116759.5806,96677.96887,67325.70241
01/06/2017,North Lincolnshire,E06000013,184432.594,118200.2652,98072.60708,68291.93378
01/07/2017,North Lincolnshire,E06000013,186366.6591,119648.8631,99272.60697,69191.10936
01/08/2017,North Lincolnshire,E06000013,187991.4902,120280.9021,100208.0432,69314.61112
01/09/2017,North Lincolnshire,E06000013,188877.5891,120525.2871,100403.2671,69208.57491
01/10/2017,North Lincolnshire,E06000013,190689.3224,121655.4133,101213.9174,69423.21646
01/11/2017,North Lincolnshire,E06000013,190531.3201,121670.9976,100893.5381,69305.98359
01/12/2017,North Lincolnshire,E06000013,190399.2472,121858.7226,100932.5918,69338.5925
01/01/2018,North Lincolnshire,E06000013,186348.6169,119338.0844,98742.02146,67894.59736
01/02/2018,North Lincolnshire,E06000013,184179.0763,117861.9192,97631.61642,66949.15495
01/03/2018,North Lincolnshire,E06000013,184469.3264,118039.7806,97771.09023,66855.12235
01/04/2018,North Lincolnshire,E06000013,188966.4463,120919.9101,100393.8953,68192.20335
01/05/2018,North Lincolnshire,E06000013,190761.3178,122049.2245,101264.947,68368.96516
01/06/2018,North Lincolnshire,E06000013,191860.3507,122944.3072,101838.1385,68738.61689
01/07/2018,North Lincolnshire,E06000013,193284.5451,123614.4033,102364.8182,68992.70343
01/08/2018,North Lincolnshire,E06000013,200206.6257,128187.5462,106225.681,71459.4264
01/09/2018,North Lincolnshire,E06000013,199804.5411,127607.3869,105796.4875,70812.48151
01/10/2018,North Lincolnshire,E06000013,199508.4253,127549.9682,105553.4347,70853.53612
01/11/2018,North Lincolnshire,E06000013,196180.9462,125179.4508,103372.0333,69364.57738
01/12/2018,North Lincolnshire,E06000013,198221.3794,126648.8659,104493.5955,70508.93577
01/01/2019,North Lincolnshire,E06000013,199504.291,127313.6917,104856.4437,70650.75167
01/02/2019,North Lincolnshire,E06000013,197453.9754,126144.1755,103886.4217,70330.08774
01/03/2019,North Lincolnshire,E06000013,196159.0521,125491.9739,103315.9026,69562.81445
01/04/2019,North Lincolnshire,E06000013,194747.6052,124864.3134,102928.146,69007.77776
01/05/2019,North Lincolnshire,E06000013,195677.7412,125824.7981,103745.156,69162.23177
01/06/2019,North Lincolnshire,E06000013,198965.9124,128026.6756,105492.4904,70387.12128
01/07/2019,North Lincolnshire,E06000013,198472.7675,127816.0455,105490.03,70243.5927
01/08/2019,North Lincolnshire,E06000013,199062.4933,127521.3255,105418.7954,69617.4288
01/09/2016,York,E06000014,370488.7637,239027.5095,202986.3324,158606.3358
01/10/2016,York,E06000014,368388.9943,237105.7683,200357.1003,157555.1567
01/11/2016,York,E06000014,372244.5817,238734.7331,200948.4246,158622.0321
01/12/2016,York,E06000014,379406.5445,242687.6554,204392.3615,161916.0118
01/01/2017,York,E06000014,382257.7512,244254.0784,206079.9143,162965.8362
01/02/2017,York,E06000014,377077.2587,241037.3754,203932.705,161820.4373
01/03/2017,York,E06000014,375612.9704,240304.7802,203113.3973,161386.5422
01/04/2017,York,E06000014,380935.3621,243791.216,206480.7328,164433.599
01/05/2017,York,E06000014,389229.2639,250222.3107,211538.2547,168583.7148
01/06/2017,York,E06000014,392089.5808,252709.1508,214290.5648,170692.388
01/07/2017,York,E06000014,390199.4282,252190.1737,213272.2266,170189.0016
01/08/2017,York,E06000014,387966.0663,250417.7572,212383.5739,168691.5459
01/09/2017,York,E06000014,384130.3687,247335.8656,209375.2801,165956.305
01/10/2017,York,E06000014,386045.0595,248192.8553,209952.7779,165963.1909
01/11/2017,York,E06000014,384708.2372,247306.2707,208376.3103,164864.3228
01/12/2017,York,E06000014,384670.9148,247893.8398,208457.3339,164770.0588
01/01/2018,York,E06000014,381438.2529,245901.2576,206778.6025,163454.7774
01/02/2018,York,E06000014,380652.3572,244715.4425,206092.458,163198.5391
01/03/2018,York,E06000014,383522.4541,246319.4585,207509.307,163609.5378
01/04/2018,York,E06000014,386837.0135,248705.3418,209562.8038,164212.8892
01/05/2018,York,E06000014,395396.9804,254727.7919,214395.1946,166203.0999
01/06/2018,York,E06000014,398129.4915,256998.8706,215776.8635,167341.2888
01/07/2018,York,E06000014,402470.0741,259288.7078,217798.9899,168546.5034
01/08/2018,York,E06000014,399917.2575,257790.8677,216652.0591,167793.3128
01/09/2018,York,E06000014,402476.6884,258922.3688,218177.3927,168108.6074
01/10/2018,York,E06000014,401721.0887,258633.1394,217407.5843,167875.6524
01/11/2018,York,E06000014,404200.1189,259749.4277,218080.7662,167481.9023
01/12/2018,York,E06000014,403240.3176,259265.9346,216836.8357,167746.8438
01/01/2019,York,E06000014,404974.594,259901.2516,217229.9382,167941.9214
01/02/2019,York,E06000014,407091.7661,261353.9693,218108.8265,169842.9352
01/03/2019,York,E06000014,407701.5268,262182.604,219129.0404,169597.0845
01/04/2019,York,E06000014,406630.0988,262523.5257,219622.3526,169297.6199
01/05/2019,York,E06000014,401994.7216,260446.9444,218181.0726,166894.6036
01/06/2019,York,E06000014,402434.4218,260728.1499,218040.5335,167080.185
01/07/2019,York,E06000014,404297.5542,261706.1436,219232.9717,167488.8577
01/08/2019,York,E06000014,412285.5223,265822.8932,223050.1452,169424.9869
01/09/2016,City of Derby,E06000015,225898.4966,144666.5173,118966.4769,91932.07086
01/10/2016,City of Derby,E06000015,224484.3724,143277.7798,117234.886,91136.88885
01/11/2016,City of Derby,E06000015,225706.6672,143561.5882,117004.862,91261.50566
01/12/2016,City of Derby,E06000015,226175.1138,143558.3624,116897.557,91634.01432
01/01/2017,City of Derby,E06000015,226306.0902,143472.8834,116909.2391,91679.59416
01/02/2017,City of Derby,E06000015,229776.655,145750.913,119175.0571,93745.30609
01/03/2017,City of Derby,E06000015,228394.2238,144875.5335,118304.2397,93317.73657
01/04/2017,City of Derby,E06000015,230171.4432,146225.1546,119542.49,94468.05093
01/05/2017,City of Derby,E06000015,229109.206,146298.9398,119249.4468,94319.64695
01/06/2017,City of Derby,E06000015,230186.3007,147526.1931,120501.0122,95304.87751
01/07/2017,City of Derby,E06000015,231256.3584,148529.9908,121382.7087,95940.21897
01/08/2017,City of Derby,E06000015,228973.8142,146944.4277,120472.6662,94771.29854
01/09/2017,City of Derby,E06000015,229879.8456,147109.9833,120598.2306,94610.45976
01/10/2017,City of Derby,E06000015,228033.1933,145827.4594,119173.9641,93466.45442
01/11/2017,City of Derby,E06000015,230704.8366,147398.7949,119988.9828,94081.69436
01/12/2017,City of Derby,E06000015,231070.0655,148135.7131,120359.406,94253.65714
01/01/2018,City of Derby,E06000015,234118.6265,150176.0651,121919.615,95734.06575
01/02/2018,City of Derby,E06000015,234607.9753,150324.9539,122167.1743,96345.39196
01/03/2018,City of Derby,E06000015,233458.549,149306.7564,121423.9561,95565.51692
01/04/2018,City of Derby,E06000015,233172.6475,149187.6919,121587.4947,94708.53202
01/05/2018,City of Derby,E06000015,233785.6091,149903.708,122208.5838,94083.07018
01/06/2018,City of Derby,E06000015,237693.2855,152712.9838,124262.1253,95531.03026
01/07/2018,City of Derby,E06000015,240716.3578,154503.0303,125684.1085,96708.36963
01/08/2018,City of Derby,E06000015,242775.804,155743.793,126705.9429,97810.13448
01/09/2018,City of Derby,E06000015,244298.1084,156426.8987,127441.1109,98089.98092
01/10/2018,City of Derby,E06000015,242325.9769,155096.4554,126177.8238,97193.29052
01/11/2018,City of Derby,E06000015,244624.8122,156387.9635,126988.3045,97184.96385
01/12/2018,City of Derby,E06000015,243150.8154,155694.787,126167.1218,96798.88469
01/01/2019,City of Derby,E06000015,243639.1596,155771.5429,125909.807,96642.09788
