Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
5d979b3c45f32ea9c5e818158a5b4796541be1d98ceec69467619167fc854a91,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.389897,51.535274,On or near WOODMANS ROAD,E01014886,South Gloucestershire 008A,Local resolution
df546f4d61f8674e6c9f501722c97f8293ca967c9239a26c6a2ab596aead4de7,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.517066,51.449443,On or near LOWER CHAPEL ROAD,E01014916,South Gloucestershire 031A,Unable to prosecute suspect
df546f4d61f8674e6c9f501722c97f8293ca967c9239a26c6a2ab596aead4de7,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.517066,51.449443,On or near LOWER CHAPEL ROAD,E01014916,South Gloucestershire 031A,Formal action is not in the public interest
1e76506de55e16496a08f8b8250ed65f68c43ab99ca46c88d587411859a74307,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.366446,51.388769,On or near NORTHAMPTON STREET,E01033080,Bath and North East Somerset 009E,Unable to prosecute suspect
8d3218723baa3b473835f6230746efc6723b39d1994251b32bcb2c5839bcb848,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.329241,51.359090,On or near SHAFT ROAD,E01033078,Bath and North East Somerset 010G,Local resolution
cdb73ac83a6ed7106cb1c7db2b7a4789745a098d7e358ca424771fdd2668676d,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.485144,51.470782,On or near STATION ROAD LINK,E01033338,South Gloucestershire 019F,Unable to prosecute suspect
b653ac3b411546b1fab47cf6884ddbf4a75e9145dd019a12aa65bd6b7a66723f,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.554130,51.420429,On or near FONTMELL COURT,E01014703,Bristol 049B,Suspect charged
d1dff5169924cebfdd13903d33e4da00a2c83799962ca09c1f885171b3ec74ce,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.533048,51.592058,On or near DOWN ROAD,E01014863,South Gloucestershire 004A,Suspect charged
36bbcda6cc4a5a3a37548a8e91ed8a7e25cea8b59c39481bed552e47f3e6b10a,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.540828,51.459497,On or near THE AVENUE,E01014683,Bristol 028B,Offender given a caution
1bd7f63e6f2c85676bb9ee39c9f559673e19a3b5406548cd1be7f9e95bf2ae96,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.213635,51.055141,On or near Park/Open Space,E01029268,Taunton Deane 001D,Unable to prosecute suspect
f184113608a956297a08b779a1ad9ddd515967196090852a97e394e9a65888b6,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
999b7ed938aa7dc5ad65883f65a6853b326b88f630c71686e6792fa5d4e8566f,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.547072,51.412306,On or near Supermarket,E01014706,Bristol 049E,Offender given a caution
90225ee8424dfcf60e7c32b4c3a8157b2eab88566fd948aaed53758d3db9917b,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.391798,51.368770,On or near MELROSE GROVE,E01014456,Bath and North East Somerset 015B,Unable to prosecute suspect
8c3605ff8a40490ac2e4a6043c9ea902434ef68d31f8944bd5b8260b24c850e0,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.547072,51.412306,On or near Supermarket,E01014706,Bristol 049E,Offender given a caution
b015cb4a5b652ceac723d972270676d4d816a24e7aac59d14abb240db9b913b7,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.652903,51.206426,On or near ETHEL STREET,E01029081,Mendip 008D,Offender given a caution
4f6b04381c6aad8244c2e449ec5e0a0e92d427b7efaee4cc4ea8f8c5b4383bdd,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.967799,51.338820,On or near NORFOLK ROAD,E01014830,North Somerset 021B,Unable to prosecute suspect
ebc55c9cccdfd8b7acca78791595e83251b5f510c674dff4c22ddd00278b0c0e,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.564297,51.470598,On or near Parking Area,E01014568,Bristol 057A,Suspect charged
9245045a47e91540611da93e4e972ad60b9a435134257e0fb8b1e82956c92f10,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.619656,51.433543,On or near Supermarket,E01014506,Bristol 041D,Suspect charged as part of another case
9245045a47e91540611da93e4e972ad60b9a435134257e0fb8b1e82956c92f10,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.619656,51.433543,On or near Supermarket,E01014506,Bristol 041D,Suspect charged as part of another case
9245045a47e91540611da93e4e972ad60b9a435134257e0fb8b1e82956c92f10,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.619656,51.433543,On or near Supermarket,E01014506,Bristol 041D,Suspect charged as part of another case
9245045a47e91540611da93e4e972ad60b9a435134257e0fb8b1e82956c92f10,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.619656,51.433543,On or near Supermarket,E01014506,Bristol 041D,Suspect charged as part of another case
5299621061d8bd4cb14d83791a94d729dd3eccad037ec6c21fff2f99a1b82e5c,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.977914,51.347278,On or near Shopping Area,E01014801,North Somerset 020C,Offender given a caution
5299621061d8bd4cb14d83791a94d729dd3eccad037ec6c21fff2f99a1b82e5c,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.977914,51.347278,On or near Shopping Area,E01014801,North Somerset 020C,Offender given a caution
d7af2c0e05616d48ba09179fa8f64d4dd371237aef0b6bccc3000444e36ab43a,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.962362,50.870696,On or near OLD TOWN,E01029175,South Somerset 023D,Unable to prosecute suspect
40e7384b19440fc70e883c3f1847bafa169d25922c98895a5f1a7361d5a75697,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
40e7384b19440fc70e883c3f1847bafa169d25922c98895a5f1a7361d5a75697,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
5dec4e07a628bb5725b104a1bb5c2e9915f9c579671026f0dad971aa2f3db5c3,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Suspect charged
278d42a66168cdbd09fa24fc51707252e33616c65b141853c0c01947dbca6c8f,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.331882,51.181476,On or near MILL STREET,E01029341,West Somerset 003E,Unable to prosecute suspect
48999294e2d41c4e932d27c19275e308033d05d5229228868cd4471a22c413c9,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.549870,51.525534,On or near HERCULES CLOSE,E01014983,South Gloucestershire 015D,Suspect charged
f944f490b441cfdd123084efa03a177e2965ef063156cc67bb82c9e62ee05700,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.106877,51.019719,On or near Parking Area,E01029289,Taunton Deane 007D,Unable to prosecute suspect
d9dbc6c768ecd3cbc5bcc7966fc6e8f9e3566499fead85487da42ef146f5d0d2,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.004130,51.128124,On or near CORNHILL,E01029112,Sedgemoor 009E,Suspect charged
d9dbc6c768ecd3cbc5bcc7966fc6e8f9e3566499fead85487da42ef146f5d0d2,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.004130,51.128124,On or near CORNHILL,E01029112,Sedgemoor 009E,Suspect charged
d9dbc6c768ecd3cbc5bcc7966fc6e8f9e3566499fead85487da42ef146f5d0d2,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.004130,51.128124,On or near CORNHILL,E01029112,Sedgemoor 009E,Suspect charged
d9dbc6c768ecd3cbc5bcc7966fc6e8f9e3566499fead85487da42ef146f5d0d2,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.004130,51.128124,On or near CORNHILL,E01029112,Sedgemoor 009E,Unable to prosecute suspect
d9dbc6c768ecd3cbc5bcc7966fc6e8f9e3566499fead85487da42ef146f5d0d2,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.004130,51.128124,On or near CORNHILL,E01029112,Sedgemoor 009E,Unable to prosecute suspect
d9dbc6c768ecd3cbc5bcc7966fc6e8f9e3566499fead85487da42ef146f5d0d2,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.004130,51.128124,On or near CORNHILL,E01029112,Sedgemoor 009E,Unable to prosecute suspect
d9dbc6c768ecd3cbc5bcc7966fc6e8f9e3566499fead85487da42ef146f5d0d2,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.004130,51.128124,On or near CORNHILL,E01029112,Sedgemoor 009E,Unable to prosecute suspect
f960738a389056ba88e94714798a5facce7c324a50c412aaf3dab2836b7bb673,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.004130,51.128124,On or near CORNHILL,E01029112,Sedgemoor 009E,Unable to prosecute suspect
f960738a389056ba88e94714798a5facce7c324a50c412aaf3dab2836b7bb673,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.004130,51.128124,On or near CORNHILL,E01029112,Sedgemoor 009E,Unable to prosecute suspect
1f5b80ab65327730b30cfec2b9c8348fb8152a6faa32d0522b4432327b209a54,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.537846,51.460463,On or near BETHEL ROAD,E01014683,Bristol 028B,Unable to prosecute suspect
668094cdecf46c378ddad1f6eb43909600a9c42cbd20cf6fe1e2b05294ca50d4,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.618834,51.454714,On or near REGENTS STREET,E01014546,Bristol 030C,Unable to prosecute suspect
938b6e4908cbab9fd0a45cf444910c5aa67e956d5e8bcd6de8348287259af0f7,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.603256,51.455325,On or near PARK STREET AVENUE,E01014542,Bristol 032C,Offender given a caution
3c17a3172cf6bf64640f7c64b73a9c92b13a4c96ede6736f869d4e4b1560a23f,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.691124,51.480305,On or near YEW TREE GARDENS,E01014767,North Somerset 004B,Unable to prosecute suspect
5b9c89897bc86058a2a791717844f6ddaf30b21af4e678af12161932691fa5ea,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.626087,51.512446,On or near TRATMAN WALK,E01014602,Bristol 001B,Unable to prosecute suspect
e8a90765343796992dce54fd97d4edab18c74dbd633926ca8388d5ca13cdeff9,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Suspect charged
def720d10df2ef49ef998d8a426fba064c43d605be5869326fb3d35d451a4e4b,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.207186,50.980506,On or near WESTPARK,E01029309,Taunton Deane 012A,Suspect charged
b2e396158a168915ee962590cc00abfc7de3aedce3de15e5fb0c25d0c5e56f5f,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.956458,50.877382,On or near ERNEST ASHMAN PLACE,E01029171,South Somerset 023B,Suspect charged
abcf4233a7ae269ac72974857893ecdee02c2108ed9d622dfc44bb7bd95c8a9e,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.563072,51.468186,On or near CATO STREET,E01014569,Bristol 057B,Suspect charged
abcf4233a7ae269ac72974857893ecdee02c2108ed9d622dfc44bb7bd95c8a9e,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.563072,51.468186,On or near CATO STREET,E01014569,Bristol 057B,Suspect charged
29621075d0e1b8cc3a32df8d12f859ee5761fff9c2f37e34639bd0f83b98d1d0,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.616722,50.953554,On or near ST JOHN'S ROAD,E01029237,South Somerset 014E,Suspect charged
b7873f0eba569b1a9a8fc2c81a1974aaf1435c755d3025ca3ab4ba88d59521d0,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.469657,51.206893,On or near Parking Area,E01029330,West Somerset 001D,Unable to prosecute suspect
f20f3f70e4d7fd97e7f104bd12440599006d0fc8aca6ca37ca8e4e605e3713d9,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.359115,51.373965,On or near Park/Open Space,E01014483,Bath and North East Somerset 012E,Unable to prosecute suspect
a3a55f51b8b61052d3aec42824ee65377c6da392ca2d0302f3670256de969455,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.717874,51.147264,On or near MARKET PLACE,E01029046,Mendip 011A,Unable to prosecute suspect
c50de28a9f6d625b7ddde55f706cccbb90e361a9847337eb958a7033d6c5f973,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.513465,51.454252,On or near COBERLEY,E01015003,South Gloucestershire 028B,Unable to prosecute suspect
4a835afd1403c0e933fa08b4c395207a55c3a6ee8938ad7570bef1466f262078,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.986281,51.353098,On or near RAGLAN PLACE,E01014842,North Somerset 018B,Unable to prosecute suspect
18675e701ce11db4bbbb026d4dc82f3fd0525c47508d4b591eeb09b2c3ca7a61,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.357911,51.379804,On or near HENRY STREET,E01014370,Bath and North East Somerset 007A,Formal action is not in the public interest
b2b6e3a0ab1dd1bba422edd563ec94242fe934f06f86315cfcb757788948920a,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.602906,51.450607,On or near ANCHOR ROAD,E01033344,Bristol 032E,Offender given a caution
26e2fda2464c409751e94266d4d9bc5e6642967c870c78dfba3d1b2c5451d16d,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.577342,51.535679,On or near Sports/Recreation Area,E01014948,South Gloucestershire 011C,Unable to prosecute suspect
b3cb7eacaa5c788fa3dbd46735035556b72d4454cfde35ccea28b058cc485979,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.599656,51.402446,On or near ALDWICK AVENUE,E01014727,Bristol 053C,Further investigation is not in the public interest
744b37d9f6abd4b134ea05918f242cd7494437407e4ff0b599d8d94a2f80816d,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.467383,51.634454,On or near Prison,E01014989,South Gloucestershire 001E,Unable to prosecute suspect
f9c7bddd0a125b7159ed889a73dc130c87e00d9319798dec38c14339d74f8fa0,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.575895,51.426636,On or near ILMINSTER AVENUE,E01014647,Bristol 044D,Unable to prosecute suspect
b1aa5f0c60b43adf91cac04efb7abcec12fb65fe48b347e18a19136999a57ea7,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.601921,51.023313,On or near HOWELL HILL,E01029165,South Somerset 006B,Unable to prosecute suspect
b1aa5f0c60b43adf91cac04efb7abcec12fb65fe48b347e18a19136999a57ea7,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.601921,51.023313,On or near HOWELL HILL,E01029165,South Somerset 006B,Unable to prosecute suspect
beccebd6ac19dd586db44671e7ecaac01d9208bb96a2c4309ed2cd53389249cd,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.475002,51.493680,On or near Supermarket,E01014966,South Gloucestershire 021B,Suspect charged
417ed1a7ded14c15249262a2e3f25cf48fd329711ad9dc8a826551b43e1e2817,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.978327,51.341745,On or near ELLENBOROUGH PARK SOUTH,E01014802,North Somerset 020D,Unable to prosecute suspect
2bbb512ae49a67797e899fca4caabfb79fd2a399948f5b65c24e81f871f34501,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.506258,51.526063,On or near HIGH STREET,E01015000,South Gloucestershire 016C,Local resolution
501b654162576232673cd61e1092714d9fa8cb3b49947a2011a0e2f004d83eb4,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Formal action is not in the public interest
501b654162576232673cd61e1092714d9fa8cb3b49947a2011a0e2f004d83eb4,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
97ae25d85d07ebd59aa596e889b25f46553b44427fdd8b1921392f779af769b1,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
c688d7acc7d8177e4305d92ba72298fedb76d57d765a4683945ba0bdf0059b99,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.572801,51.466763,On or near GABLE ROAD,E01014654,Bristol 056A,Unable to prosecute suspect
b2e70a78f071ce241e5d32a11bea29d4159ac48be1aa88f60fa04ec82ad20aab,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.797738,51.475887,On or near WEATHERLEY DRIVE,E01014793,North Somerset 002B,Unable to prosecute suspect
a197d5be01429fc325b650073c61e23feec1d64d8eb57eab49e97a9795bc782a,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Suspect charged
c6a6bf7773c136dc6cb1fe92454a488081bc8a3df69c96b9b4a57a7132c107ba,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.366156,51.374114,On or near Supermarket,E01014415,Bath and North East Somerset 017A,Local resolution
d029d012eb1b9242c765ac1705cab7dd63ab02e7b398f203cdc0b5f39bdec8ad,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.698886,51.502000,On or near JUTLAND ROAD,E01014496,Bristol 008E,Suspect charged
5d224ff155b4355e4e3707571621dd29b8f03eb84d27f491de62c7f2b1c5e6d7,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.475002,51.493680,On or near Supermarket,E01014966,South Gloucestershire 021B,Suspect charged
5df3779842e05bff7651d8f3fa702ed7a1eb1397a3933f0bc8c2f829b7bb4c0b,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.636056,50.956705,On or near COOMBE STREET LANE,E01029254,South Somerset 011D,Unable to prosecute suspect
11590f08c060515bcc8f31cee86c753570ec7e3a52df3b89c04be5d32e90579a,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.543184,51.474834,On or near MARINA GARDENS,E01014572,Bristol 019A,Suspect charged
858e98284f189a453a93e705e85a6bb278e3ac78152446dc9ee48c2f3d599d71,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.911610,51.353289,On or near Petrol Station,E01032673,North Somerset 026F,Unable to prosecute suspect
f9e4d0130328a7c66f608bba62e20acf4687713e0427ae367eea9544f553a52b,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.588966,51.425258,On or near BANTRY ROAD,E01014582,Bristol 045D,Investigation complete; no suspect identified
3efa6bf97a8a37eef33a25ae8d01c8860b319dcf4fd47e8f7d49c3d42a7719e2,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.585625,51.445209,On or near YORK ROAD,E01033359,Bristol 039E,Suspect charged
1193d9a2c7a876e78b2f5cdfe7ea4caefe197062a1b94e48435e884d3edf9e26,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.536643,51.476986,On or near LODGE CAUSEWAY,E01014572,Bristol 019A,Further investigation is not in the public interest
1193d9a2c7a876e78b2f5cdfe7ea4caefe197062a1b94e48435e884d3edf9e26,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.536643,51.476986,On or near LODGE CAUSEWAY,E01014572,Bristol 019A,Further investigation is not in the public interest
117f6c964237a4fc00408e475c947b319a2827585de7537083e8abf67bbb8488,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.679058,51.490086,On or near PRIORY GARDENS,E01014493,Bristol 008B,Unable to prosecute suspect
